"Date","HDD_daily","CDD_daily","GHI_sum","Humidity_avg"
2015-09-09,0.791666666666667,1.125,4937,76.2020833333333
2015-09-10,0.804166666666667,1.9875,5521,71.8995833333333
2015-09-11,0.416666666666667,3.21666666666667,5527,67.34625
2015-09-12,0.241666666666667,2.13333333333333,5412,73.3720833333333
2015-09-13,2.04166666666667,0.1875,2904,72.91625
2015-09-14,4.29166666666667,0,3601,72.3620833333333
2015-09-15,4.725,0,3069,74.9495833333333
2015-09-16,3.94166666666667,0,3434,73.95
2015-09-17,3.425,0,1334,82.3345833333333
2015-09-18,3.0875,0,1128,84.9966666666667
2015-09-19,1.9,0.0083333333333333,629,88.7133333333333
2015-09-20,1.93333333333333,0.220833333333333,1325,85.1375
2015-09-21,4.2875,0,4844,72.15375
2015-09-22,4.15,0,4565,69.7991666666667
2015-09-23,4.12083333333333,0,2582,75.54875
2015-09-24,3.29166666666667,0,966,81.1016666666667
2015-09-25,3.49166666666667,0,2372,69.31
2015-09-26,5.01666666666667,0,4088,72.8995833333333
2015-09-27,5.5375,0,4336,71.66625
2015-09-28,3.725,0.3625,4514,70.33
2015-09-29,2.20416666666667,0.6375,4434,61.1841666666667
2015-09-30,1.91666666666667,0.35,4364,62.1795833333333
2015-10-01,2.175,0.345833333333333,3054,70.79125
2015-10-02,4.225,0,952,84.135
2015-10-03,4.0375,0.175,4206,66.53375
2015-10-04,3.52916666666667,0.241666666666667,4135,62.0979166666667
2015-10-05,2.59583333333333,0.375,3216,62.9645833333333
2015-10-06,2.53333333333333,0.1125,2200,70.1070833333333
2015-10-07,3.85,0,698,89.4633333333333
2015-10-08,2.36666666666667,0.0291666666666666,1500,83.0054166666667
2015-10-09,1.94166666666667,0,857,84.03375
2015-10-10,2.35,0,823,86.12875
2015-10-11,5.28333333333333,0,1820,80.86
2015-10-12,4.98333333333333,0,567,85.28125
2015-10-13,5.05,0,3363,77.9479166666667
2015-10-14,5.23333333333333,0,2983,73.8020833333333
2015-10-15,3.825,0.00416666666666673,2659,70.2545833333333
2015-10-16,2.6625,0.1125,3324,69.7275
2015-10-17,2.51666666666667,0.0166666666666666,1430,78.1475
2015-10-18,3.69583333333333,0,530,85.3658333333333
2015-10-19,4.4625,0,587,85.7266666666667
2015-10-20,5.45,0,2062,78.7383333333333
2015-10-21,5.68333333333333,0,1178,82.6804166666667
2015-10-22,6.38333333333333,0,2559,77.56
2015-10-23,7.04166666666667,0,2657,76.5879166666667
2015-10-24,7.675,0,1424,80.07375
2015-10-25,4.87083333333333,0,1723,73.3475
2015-10-26,5.74583333333333,0,1001,86.8554166666667
2015-10-27,6.34166666666667,0,2167,74.3675
2015-10-28,6.32083333333333,0,463,85.0766666666667
2015-10-29,5.79166666666667,0,1675,87.855
2015-10-30,5.625,0,1059,87.6745833333333
2015-10-31,5.23333333333333,0,853,85.9279166666667
2015-11-01,7.97916666666667,0,363,87.1420833333333
2015-11-02,8.71666666666667,0,2347,78.8933333333333
2015-11-03,10.0458333333333,0,2083,73.4979166666667
2015-11-04,10.2625,0,924,75.9916666666667
2015-11-05,9,0,1579,78.7345833333333
2015-11-06,8.94583333333333,0,206,85.7483333333333
2015-11-07,7.32083333333333,0,389,89.0816666666667
2015-11-08,9.22083333333333,0,1192,83.5125
2015-11-09,10.2958333333333,0,2052,74.1620833333333
2015-11-10,10.8541666666667,0,434,83.7395833333333
2015-11-11,9.9125,0,2108,76.89125
2015-11-12,9.5125,0,285,87.88125
2015-11-13,7.7375,0,666,88.9929166666667
2015-11-14,10.5333333333333,0,1025,84.7633333333333
2015-11-15,11.9125,0,1807,79.1320833333333
2015-11-16,12.9666666666667,0,225,85.2916666666667
2015-11-17,9.01666666666667,0,304,80.0829166666667
2015-11-18,11.9541666666667,0,1079,74.6375
2015-11-19,13.8833333333333,0,1948,74.8716666666667
2015-11-20,15.3208333333333,0,1918,72.1525
2015-11-21,13.9583333333333,0,1679,64.46625
2015-11-22,12.275,0,994,72.82
2015-11-23,12.8208333333333,0,486,83.03
2015-11-24,14.6208333333333,0,1765,66.7245833333333
2015-11-25,16.475,0,1640,64.0483333333333
2015-11-26,14.8458333333333,0,1662,72.7425
2015-11-27,14.7791666666667,0,1700,71.6133333333333
2015-11-28,14.7166666666667,0,1669,62.7633333333333
2015-11-29,15.2208333333333,0,1411,64.94875
2015-11-30,14.6541666666667,0,1595,71.1825
2015-12-01,11.4916666666667,0,268,85.8791666666667
2015-12-02,10.3208333333333,0,239,83.0525
2015-12-03,8.9375,0,181,87.005
2015-12-04,10.4208333333333,0,905,90.2029166666667
2015-12-05,10.75,0,143,86.5275
2015-12-06,9.2625,0,479,87.5075
2015-12-07,9.56666666666667,0,249,90.61
2015-12-08,8.48333333333333,0,348,88.8029166666667
2015-12-09,9.375,0,1049,84.2229166666667
2015-12-10,10.0666666666667,0,332,82.6341666666667
2015-12-11,10.8833333333333,0,1414,81.3458333333333
2015-12-12,11.925,0,270,86.1633333333333
2015-12-13,11.7333333333333,0,399,84.1004166666667
2015-12-14,13.8166666666667,0,521,75.58625
2015-12-15,13.95,0,279,80.8858333333333
2015-12-16,16.5083333333333,0,1395,80.7983333333333
2015-12-17,15.2833333333333,0,278,82.9841666666667
2015-12-18,13.0375,0,708,87.5120833333333
2015-12-19,12.525,0,563,89.11
2015-12-20,12.4458333333333,0,577,87.2983333333333
2015-12-21,13.25,0,482,85.9545833333333
2015-12-22,14.7583333333333,0,521,86.36875
2015-12-23,14.1625,0,408,87.3475
2015-12-24,14.4291666666667,0,428,84.3283333333333
2015-12-25,15.7791666666667,0,876,70.6316666666667
2015-12-26,15.625,0,233,82.6175
2015-12-27,15.0083333333333,0,184,86.8470833333333
2015-12-28,15.4333333333333,0,753,79.32625
2015-12-29,18.0333333333333,0,1486,76.4845833333333
2015-12-30,19.4916666666667,0,1413,70.7091666666667
2015-12-31,18.4541666666667,0,1413,63.3533333333333
2016-01-01,16.5666666666667,0,1497,54.3329166666667
2016-01-02,16.8791666666667,0,1177,56.6008333333333
2016-01-03,18.0416666666667,0,1144,72.5995833333333
2016-01-04,17.0291666666667,0,1003,78.2720833333333
2016-01-05,15.3916666666667,0,279,85.5841666666667
2016-01-06,14.025,0,931,86.5233333333333
2016-01-07,15.4916666666667,0,1038,82.9320833333333
2016-01-08,14.7708333333333,0,884,79.4975
2016-01-09,15.15,0,1609,80.1229166666667
2016-01-10,16.1458333333333,0,1362,81.36
2016-01-11,14.2833333333333,0,334,80.56875
2016-01-12,11.1208333333333,0,248,86.5045833333333
2016-01-13,11.5291666666667,0,851,86.9620833333333
2016-01-14,13.3458333333333,0,1185,86.5708333333333
2016-01-15,14.8625,0,435,82.2383333333333
2016-01-16,11.1833333333333,0,424,87.8545833333333
2016-01-17,10.9291666666667,0,620,88.3208333333333
2016-01-18,10.7375,0,553,86.9129166666667
2016-01-19,11.6291666666667,0,938,85.5970833333333
2016-01-20,12.0291666666667,0,436,85.3529166666667
2016-01-21,10.2125,0,185,88.2679166666667
2016-01-22,9.79166666666667,0,801,88.5816666666667
2016-01-23,11.0416666666667,0,1073,83.58375
2016-01-24,12.025,0,1214,83.1033333333333
2016-01-25,12.0666666666667,0,627,79.2483333333333
2016-01-26,9.55,0,267,87.425
2016-01-27,8.02083333333333,0,136,88.7025
2016-01-28,9.17916666666667,0,967,85.2433333333333
2016-01-29,11.6166666666667,0,450,85.3858333333333
2016-01-30,12.8041666666667,0,442,86.6370833333333
2016-01-31,13.175,0,545,85.2204166666667
2016-02-01,13.9,0,1514,77.5975
2016-02-02,15.1416666666667,0,1199,79.675
2016-02-03,13.2166666666667,0,466,84.165
2016-02-04,11.4958333333333,0,758,89.2208333333333
2016-02-05,9.74583333333333,0,370,82.7591666666667
2016-02-06,11.2916666666667,0,1518,82.545
2016-02-07,12.4916666666667,0,581,81.6475
2016-02-08,10.6541666666667,0,2423,82.2008333333333
2016-02-09,9.34583333333333,0,2285,72.64125
2016-02-10,8.7125,0,486,80.7783333333333
2016-02-11,10.4208333333333,0,624,86.5225
2016-02-12,8.77916666666667,0,1650,86.03125
2016-02-13,10.9666666666667,0,412,88.85875
2016-02-14,9.79166666666667,0,684,89.5554166666667
2016-02-15,9.92916666666667,0,302,88.9345833333333
2016-02-16,9.42083333333333,0,2346,81.4620833333333
2016-02-17,10.0083333333333,0,933,84.9425
2016-02-18,10.4583333333333,0,1162,88.7029166666667
2016-02-19,10.6625,0,623,85.2620833333333
2016-02-20,11.475,0,2849,81.375
2016-02-21,12.1166666666667,0,706,80.7625
2016-02-22,11.2416666666667,0,2862,81.2408333333333
2016-02-23,11.9333333333333,0,3089,75.9033333333333
2016-02-24,9.70416666666667,0,2227,68.69125
2016-02-25,9.34583333333333,0,2743,73.6054166666667
2016-02-26,8.7375,0,1708,78.2945833333333
2016-02-27,8.85416666666667,0,1547,82.24375
2016-02-28,9.6125,0,1193,82.8033333333333
2016-03-01,10.3625,0,395,84.5595833333333
2016-03-02,9.6,0,1838,83.1333333333333
2016-03-03,8.85,0,2128,86.52125
2016-03-04,8.51666666666667,0,639,82.9275
2016-03-05,7.67083333333333,0,3563,80.6591666666667
2016-03-06,8.75,0,2050,82.38375
2016-03-07,10.8458333333333,0,1666,84.2554166666667
2016-03-08,11.3083333333333,0,1614,84.6254166666667
2016-03-09,10.85,0,1037,81.35375
2016-03-10,9.09583333333333,0,784,83.325
2016-03-11,9.69583333333333,0,1793,81.2904166666667
2016-03-12,10.1791666666667,0,1764,84.1383333333333
2016-03-13,11.0041666666667,0,673,80.2683333333333
2016-03-14,11.9916666666667,0,2300,85.1304166666667
2016-03-15,12.1875,0,2830,83.7404166666667
2016-03-16,11.5208333333333,0,4529,75.85
2016-03-17,11.6625,0,4969,68.8620833333333
2016-03-18,10.2333333333333,0,3658,68.0575
2016-03-19,7.74166666666667,0,2765,65.2066666666667
2016-03-20,7.97083333333333,0,1359,81.5179166666667
2016-03-21,8.67083333333333,0,1658,86.5283333333333
2016-03-22,8.6875,0,4739,82.9629166666667
2016-03-23,9.37083333333333,0,538,85.5083333333333
2016-03-24,9.86666666666667,0,1719,80.3475
2016-03-25,9.47916666666667,0,4003,73.4579166666667
2016-03-26,8.85416666666667,0,4281,69.8720833333333
2016-03-27,9.59583333333333,0,4346,78.6245833333333
2016-03-28,9.6125,0,5350,73.735
2016-03-29,7.9,0,5020,70.3495833333333
2016-03-30,4.4125,0.00833333333333345,5599,63.8216666666667
2016-03-31,3.51666666666667,0.0916666666666668,5524,63.1908333333333
2016-04-01,4.1875,0.0125,5673,70.4666666666667
2016-04-02,6.7375,0,5482,75.2508333333333
2016-04-03,6.0375,0,3949,75.8904166666667
2016-04-04,7.39166666666667,0,4912,77.0808333333333
2016-04-05,8.475,0,2354,81.7216666666667
2016-04-06,6.975,0,3578,81.8575
2016-04-07,4.35416666666667,0.275,5825,70.355
2016-04-08,2.89166666666667,0.175,5355,68.1733333333333
2016-04-09,5.39166666666667,0,6229,70.44
2016-04-10,6.24166666666667,0,4821,74.875
2016-04-11,6.8,0,2787,76.2979166666667
2016-04-12,7.90833333333333,0,2482,82.5983333333333
2016-04-13,8.87916666666667,0,3961,75.5095833333333
2016-04-14,7.99583333333333,0,4528,75.175
2016-04-15,7.74166666666667,0,4433,77.2004166666667
2016-04-16,7.1875,0,3370,73.9670833333333
2016-04-17,5.47916666666667,0,5269,75.3504166666667
2016-04-18,1.59166666666667,1.47916666666667,6228,59.855
2016-04-19,0.9625,1.49166666666667,6107,55.7633333333333
2016-04-20,1.29166666666667,1.68333333333333,6839,59.9429166666667
2016-04-21,2.36666666666667,0.2125,5875,76.1270833333333
2016-04-22,4.56666666666667,0,2080,82.3454166666667
2016-04-23,5.17083333333333,0,4118,77.6875
2016-04-24,7.14583333333333,0,5344,75.7333333333333
2016-04-25,6.82916666666667,0,7179,67.55375
2016-04-26,7.05,0,5866,69.54375
2016-04-27,5.77916666666667,0,5829,70.915
2016-04-28,5.01666666666667,0,5006,74.0116666666667
2016-04-29,5.31666666666667,0,6550,73.1145833333333
2016-04-30,4.66666666666667,0,7177,70.3629166666667
2016-05-01,2.33333333333333,1.22083333333333,7582,53.0608333333333
2016-05-02,0.629166666666667,2.70833333333333,7053,54.7608333333333
2016-05-03,1.7125,0.4875,4950,71.8945833333333
2016-05-04,4.40833333333333,0,5184,77.2020833333333
2016-05-05,3.24583333333333,0.475,7304,67.05625
2016-05-06,1.7375,1.74583333333333,7800,55.1979166666667
2016-05-07,1.53333333333333,1.42916666666667,7553,64.09375
2016-05-08,4.69583333333333,0,7630,70.4654166666667
2016-05-09,3.4375,0.0333333333333334,7915,63.2670833333333
2016-05-10,1.95416666666667,0.829166666666667,7670,57.0491666666667
2016-05-11,1.65833333333333,0.516666666666667,4134,64.0566666666667
2016-05-12,1.94166666666667,0.570833333333333,7945,62.4154166666667
2016-05-13,1.10833333333333,2.31666666666667,7263,59.24125
2016-05-14,0.9125,1.2875,6217,70.9445833333333
2016-05-15,3.20833333333333,0,4609,81.8
2016-05-16,3.39583333333333,0,2874,78.9041666666667
2016-05-17,2.175,0.0916666666666666,6566,73.4016666666667
2016-05-18,3.72083333333333,0,5018,78.6233333333333
2016-05-19,5.675,0,5748,72.0083333333333
2016-05-20,3.49583333333333,0,7355,67.9870833333333
2016-05-21,3.325,0,5594,75.4695833333333
2016-05-22,3.7,0,5424,74.9166666666667
2016-05-23,3.39583333333333,0,3989,78.4841666666667
2016-05-24,2.6125,0.00416666666666673,4995,78.6020833333333
2016-05-25,2.47916666666667,0.0708333333333335,7379,76.5645833333333
2016-05-26,4.81666666666667,0,3187,79.935
2016-05-27,5.5375,0,6132,72.8891666666667
2016-05-28,6.34583333333333,0,2082,85.1204166666667
2016-05-29,3.99166666666667,0,7965,72.6845833333333
2016-05-30,2.64583333333333,0.233333333333333,8058,67.1295833333333
2016-05-31,1.11666666666667,1.18333333333333,6490,62.17875
2016-06-01,1.65833333333333,0.0916666666666668,5061,74.4675
2016-06-02,2.57916666666667,0,6601,77.6445833333333
2016-06-03,1.13333333333333,1.24166666666667,6825,69.4241666666667
2016-06-04,0.366666666666667,4.10833333333333,8401,64.6533333333333
2016-06-05,0,5.89166666666667,7939,60.5383333333333
2016-06-06,0,3.01666666666667,7070,71.7745833333333
2016-06-07,0.25,2.3875,6810,72.0245833333333
2016-06-08,1.7375,0.3125,4285,73.7620833333333
2016-06-09,3.3125,0,6352,66.9545833333333
2016-06-10,3.6,0,6852,70.9516666666667
2016-06-11,3.75833333333333,0,4243,75.5716666666667
2016-06-12,2.9125,0.0208333333333333,6141,72.00125
2016-06-13,4.10416666666667,0,6066,73.3258333333333
2016-06-14,6.57916666666667,0,6088,77.9545833333333
2016-06-15,5.45833333333333,0,7000,67.6079166666667
2016-06-16,3.40416666666667,0,7771,64.10625
2016-06-17,2.1875,0.516666666666667,8499,64.0320833333333
2016-06-18,3.98333333333333,0,1581,76.5258333333333
2016-06-19,2.74166666666667,0.0250000000000001,4571,72.8508333333333
2016-06-20,1.075,1.37916666666667,7481,69.4391666666667
2016-06-21,1.5375,0.05,6106,77.0408333333333
2016-06-22,1.3875,0.708333333333333,5014,72.8670833333333
2016-06-23,2.52083333333333,0.00833333333333345,5153,80.50875
2016-06-24,2.24583333333333,0.133333333333333,4712,76.4395833333333
2016-06-25,1.575,0.475,6004,74.5333333333333
2016-06-26,0.75,2.6625,8536,66.2891666666667
2016-06-27,0.0208333333333333,4.02916666666667,8215,62.26375
2016-06-28,0.2,3.225,8401,71.5541666666667
2016-06-29,0.2,2.575,8426,75.12
2016-06-30,0.704166666666667,1.17083333333333,7389,75.8591666666667
2016-07-01,0.725,0.4375,4511,76.5825
2016-07-02,0.625,1.325,6777,73.3470833333333
2016-07-03,1.2125,0.708333333333333,8130,71.00375
2016-07-04,1.45833333333333,0.308333333333333,5850,73.2179166666667
2016-07-05,1.9,0.05,4403,74.70625
2016-07-06,0.908333333333333,1.07083333333333,8138,69.605
2016-07-07,1.00416666666667,0.0833333333333333,2673,83.0904166666667
2016-07-08,0.908333333333333,0.545833333333333,3333,79.3341666666667
2016-07-09,1.10833333333333,0.325,4803,75.01125
2016-07-10,0.775,0.979166666666666,7738,70.8191666666667
2016-07-11,1.15,0.391666666666667,4592,75.3975
2016-07-12,0.604166666666667,0.841666666666667,5039,72.915
2016-07-13,0.733333333333333,1.14583333333333,7300,70.2591666666667
2016-07-14,0.775,1.03333333333333,6105,73.2866666666667
2016-07-15,0.695833333333333,1.2,5641,74.2945833333333
2016-07-16,0.195833333333333,1.05833333333333,3552,77.0008333333333
2016-07-17,0.0541666666666667,2.89583333333333,6883,71.9504166666667
2016-07-18,0.0208333333333333,2.5,6894,75.1333333333333
2016-07-19,0.2625,1.53333333333333,5110,73.58
2016-07-20,0.05,2.34583333333333,7261,69.6991666666667
2016-07-21,0.0916666666666666,3.75,7788,63.815
2016-07-22,0.275,1.42083333333333,6197,75.2204166666667
2016-07-23,0.408333333333333,1.0375,7624,72.6733333333333
2016-07-24,0.183333333333333,3.74166666666667,7687,68.5866666666667
2016-07-25,0,5.1125,6478,71.75125
2016-07-26,0,3.20416666666667,7632,77.1525
2016-07-27,0,4.5,7459,73.36625
2016-07-28,0,5.27083333333333,7713,72.33625
2016-07-29,0,5.01666666666667,7654,73.2941666666667
2016-07-30,0.283333333333333,1.73333333333333,7603,72.9966666666667
2016-07-31,0.533333333333333,1.10416666666667,6085,72.2075
2016-08-01,0.245833333333334,2.02916666666667,7433,68.57875
2016-08-02,1.12916666666667,0.233333333333333,1857,79.625
2016-08-03,0.629166666666667,0.933333333333334,5276,75.7241666666667
2016-08-04,0.2875,2.05416666666667,7281,72.515
2016-08-05,0.570833333333333,1.45416666666667,7110,72.7691666666667
2016-08-06,1.1375,0.6125,4940,72.5620833333333
2016-08-07,0.6625,0.4375,3649,71.6866666666667
2016-08-08,0.625,1.01666666666667,6059,73.0654166666667
2016-08-09,0.566666666666667,0.391666666666666,3102,80.5354166666667
2016-08-10,0.291666666666667,1.93333333333333,5852,75.145
2016-08-11,0.2375,3.59583333333333,7088,71.6558333333333
2016-08-12,0,5.83333333333333,6792,68.6483333333333
2016-08-13,0,5.8625,6590,69.185
2016-08-14,0.0166666666666666,3.625,6909,72.54875
2016-08-15,0.0583333333333333,3.67083333333333,6839,72.9033333333333
2016-08-16,0.0291666666666666,3.3125,6825,75.7370833333333
2016-08-17,0.1875,3.63333333333333,6795,72.8383333333333
2016-08-18,0,5.06666666666667,6872,63.2225
2016-08-19,0,7.69166666666667,6915,47.2758333333333
2016-08-20,0,5.87916666666667,6770,56.5504166666667
2016-08-21,0.329166666666667,1.3125,4891,76.0904166666667
2016-08-22,1.29166666666667,0.5,6375,70.3170833333333
2016-08-23,0.641666666666667,2.35,6538,67.7225
2016-08-24,0.166666666666667,3.975,6509,64.8295833333333
2016-08-25,0,6.13333333333333,6390,58.0883333333333
2016-08-26,0,5.75833333333333,5788,57.9966666666667
2016-08-27,0.15,2.14166666666667,4517,71.89375
2016-08-28,1.3875,0.05,2271,78.7525
2016-08-29,0.495833333333333,1.90833333333333,5353,67.50375
2016-08-30,0.604166666666667,0.891666666666667,5130,76.6341666666667
2016-08-31,0.895833333333333,0.375,2108,83.4279166666667
2016-09-01,2.60416666666667,0,3049,83.90125
2016-09-02,2.725,0,3376,78.7608333333333
2016-09-03,2.4125,0,4354,76.1108333333333
2016-09-04,1.875,0.3,5801,70.4404166666667
2016-09-05,2.99583333333333,0,2022,80.5941666666667
2016-09-06,2.8,0,4131,81.12375
2016-09-07,2.79166666666667,0,1680,83.4041666666667
2016-09-08,2.17916666666667,0.241666666666667,5519,77.2825
2016-09-09,1.78333333333333,0.445833333333333,4512,72.4708333333333
2016-09-10,1.42916666666667,0.65,4476,76.0516666666667
2016-09-11,2.61666666666667,0.283333333333333,5291,72.0816666666667
2016-09-12,2.025,0.758333333333333,5569,61.91
2016-09-13,1.44583333333333,1.33333333333333,5463,59.0429166666667
2016-09-14,1.05833333333333,1.22083333333333,5199,66.43125
2016-09-15,1.2625,0.9125,5160,75.2695833333333
2016-09-16,1.2625,0.470833333333333,2745,78.7895833333333
2016-09-17,2.35833333333333,0.0291666666666666,1416,85.3683333333333
2016-09-18,3.16666666666667,0,4074,80.0404166666667
2016-09-19,3.64583333333333,0,2083,79.5725
2016-09-20,3.39583333333333,0.05,4856,71.25875
2016-09-21,3.05,0.3375,4944,70.2004166666667
2016-09-22,3.18333333333333,0.125,4856,70.0425
2016-09-23,5.50833333333333,0,463,86.5908333333333
2016-09-24,4.17083333333333,0,2499,74.5466666666667
2016-09-25,2.59166666666667,0.0624999999999999,1926,75.8804166666667
2016-09-26,1.84583333333333,0.704166666666667,1750,79.7208333333333
2016-09-27,3.0625,0.0458333333333332,4026,77.4991666666667
2016-09-28,3.6125,0.145833333333333,4611,67.2995833333333
2016-09-29,4.29583333333333,0,4105,69.5895833333333
2016-09-30,4.55833333333333,0,4137,73.70125
2016-10-01,5.39583333333333,0,1299,83.9454166666667
2016-10-02,4.04583333333333,0,3493,71.95375
2016-10-03,5.6,0,1876,79.9675
2016-10-04,5.50833333333333,0,1652,84.8641666666667
2016-10-05,4.075,0,3505,76.4870833333333
2016-10-06,5.75833333333333,0,1132,85.0979166666667
2016-10-07,4.85416666666667,0,1669,75.2854166666667
2016-10-08,6.45,0,838,88.2854166666667
2016-10-09,7.7125,0,2665,80.1841666666667
2016-10-10,7.97083333333333,0,2444,64.615
2016-10-11,7.83333333333333,0,3781,57.0695833333333
2016-10-12,6.92083333333333,0,3050,64.63125
2016-10-13,6.24166666666667,0,1287,87.9804166666667
2016-10-14,5.675,0,957,84.7975
2016-10-15,6.675,0,547,84.8541666666667
2016-10-16,6.61666666666667,0,630,88.5725
2016-10-17,7.2,0,471,88.5733333333333
2016-10-18,7.1125,0,1243,87.4554166666667
2016-10-19,7.125,0,1317,85.105
2016-10-20,6.34583333333333,0,1669,85.80625
2016-10-21,7.625,0,540,89.76
2016-10-22,7.64166666666667,0,1538,82.9808333333333
2016-10-23,6.15416666666667,0,1028,81.3733333333333
2016-10-24,5.89166666666667,0,512,82.20375
2016-10-25,5.6375,0,649,79.8770833333333
2016-10-26,6.33333333333333,0,420,84.2708333333333
2016-10-27,6.07083333333333,0,807,89.05875
2016-10-28,5.84166666666667,0,1279,81.6341666666667
2016-10-29,7.3375,0,380,84.315
2016-10-30,7.82916666666667,0,1912,82.2779166666667
2016-10-31,7.85416666666667,0,720,87.68125
2016-11-01,7.80416666666667,0,1048,87.81875
2016-11-02,6.92083333333333,0,194,87.6854166666667
2016-11-03,6.075,0,732,85.3975
2016-11-04,5.62083333333333,0,680,76.2625
2016-11-05,5.85833333333333,0,336,91.0104166666667
2016-11-06,6.86666666666667,0,729,88.09375
2016-11-07,5.25833333333333,0,355,79.9070833333333
2016-11-08,3.40416666666667,0,845,80.3341666666667
2016-11-09,4.26666666666667,0,619,86.3320833333333
2016-11-10,5.39583333333333,0,1063,84.49375
2016-11-11,5.45416666666667,0,515,83.0245833333333
2016-11-12,5.78333333333333,0,695,85.885
2016-11-13,7.7,0,371,87.9366666666667
2016-11-14,8.50833333333333,0,1639,85.0016666666667
2016-11-15,9.925,0,1002,83.94625
2016-11-16,10.675,0,549,83.7270833333333
2016-11-17,10.9416666666667,0,811,86.8925
2016-11-18,11.2916666666667,0,268,77.2608333333333
2016-11-19,9.575,0,866,79.53875
2016-11-20,8.17083333333333,0,419,86.4820833333333
2016-11-21,9.42916666666667,0,892,85.0270833333333
2016-11-22,10.35,0,251,87.1116666666667
2016-11-23,10.6833333333333,0,524,88.5841666666667
2016-11-24,10.6416666666667,0,514,87.97375
2016-11-25,11.1041666666667,0,867,84.9691666666667
2016-11-26,11.8208333333333,0,335,87.1795833333333
2016-11-27,12.1666666666667,0,292,86.7275
2016-11-28,12.3166666666667,0,904,85.6120833333333
2016-11-29,11.9916666666667,0,387,83.9720833333333
2016-11-30,11.2333333333333,0,397,86.08125
2016-12-01,12.4416666666667,0,614,86.8991666666667
2016-12-02,10.8416666666667,0,269,88.4191666666667
2016-12-03,11.1791666666667,0,465,86.4054166666667
2016-12-04,14.2125,0,1421,78.5195833333333
2016-12-05,15.9125,0,512,86.5629166666667
2016-12-06,19.9166666666667,0,1189,68.4675
2016-12-07,21.7666666666667,0,1612,65.89625
2016-12-08,20.9625,0,1332,68.4020833333333
2016-12-09,17.6541666666667,0,231,82.4058333333333
2016-12-10,15.2791666666667,0,263,88.7958333333333
2016-12-11,14.3416666666667,0,420,88.2470833333333
2016-12-12,18.3916666666667,0,734,77.4254166666667
2016-12-13,21.2666666666667,0,1492,72.0345833333333
2016-12-14,21.7541666666667,0,1130,71.5020833333333
2016-12-15,22.1208333333333,0,1514,70.12
2016-12-16,23.2083333333333,0,1542,68.09625
2016-12-17,20.2875,0,918,71.275
2016-12-18,17.1041666666667,0,250,85.46875
2016-12-19,13.6708333333333,0,840,87.3625
2016-12-20,12.3,0,854,83.7091666666667
2016-12-21,13.5416666666667,0,714,84.81
2016-12-22,13.3083333333333,0,362,84.0366666666667
2016-12-23,14.8708333333333,0,323,83.4920833333333
2016-12-24,16.5541666666667,0,1014,77.09625
2016-12-25,19.6791666666667,0,1154,72.9958333333333
2016-12-26,16.1166666666667,0,137,84.7316666666667
2016-12-27,13.3541666666667,0,564,87.1791666666667
2016-12-28,13.4541666666667,0,336,88.6429166666667
2016-12-29,13.3416666666667,0,251,87.3
2016-12-30,15.2291666666667,0,734,81.1354166666667
2016-12-31,17.3125,0,209,76.0120833333333
2017-01-01,18.2,0,756,72.3008333333333
2017-01-02,20.7375,0,1554,65.7158333333333
2017-01-03,23.2041666666667,0,1634,67.8733333333333
2017-01-04,20.9125,0,1581,70.60625
2017-01-05,18.3166666666667,0,1200,68.8391666666667
2017-01-06,16.7333333333333,0,191,77.5583333333333
2017-01-07,18.25,0,1031,70.49625
2017-01-08,16.2791666666667,0,145,80.5583333333333
2017-01-09,14.4541666666667,0,724,87.9995833333333
2017-01-10,20.2375,0,1490,72.815
2017-01-11,21.5041666666667,0,1753,62.9895833333333
2017-01-12,20.2958333333333,0,1694,65.4795833333333
2017-01-13,19.0458333333333,0,947,69.87875
2017-01-14,16.3375,0,1346,66.08125
2017-01-15,15.1666666666667,0,1016,62.28
2017-01-16,13.5625,0,268,79.3879166666667
2017-01-17,11.5125,0,107,87.2604166666667
2017-01-18,10.3583333333333,0,621,89.2408333333333
2017-01-19,11.7791666666667,0,655,90.1970833333333
2017-01-20,12.2625,0,1105,82.9758333333333
2017-01-21,11.9416666666667,0,593,82.59
2017-01-22,13.1083333333333,0,422,82.16375
2017-01-23,14.1958333333333,0,2014,80.2241666666667
2017-01-24,14.7666666666667,0,512,79.3133333333333
2017-01-25,14.4375,0,471,74.0441666666667
2017-01-26,14.4125,0,955,77.545
2017-01-27,12.7416666666667,0,1060,81.0058333333333
2017-01-28,12.3625,0,764,74.7441666666667
2017-01-29,11.9583333333333,0,427,84.16
2017-01-30,14.8916666666667,0,995,81.9216666666667
2017-01-31,17.6916666666667,0,2426,67.5616666666667
2017-02-01,18.5375,0,2448,65.2741666666667
2017-02-02,18.3541666666667,0,2306,65.4195833333333
2017-02-03,17.7333333333333,0,418,79.265
